"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Libya","LBY","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","75.6661911010742","88.7868728637695","99.9291381835938","106.382102966309","109.401840209961","111.407691955566","110.051681518555","105.641738891602","110.436653137207","108.300178527832","107.625137329102","","109.076560974121","","","105.535629272461","","","","","","","","","","","","","106.92603302002","","104.529571533203","103.309112548828","101.613456726074","103.899597167969","101.456398010254","106.596420288086","","","","","","","","","","","","","","",
"St. Lucia","LCA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","100.406883239746","110.323219299316","110.671943664551","114.975250244141","116.554977416992","120.732208251953","124.505599975586","125.106796264648","126.637657165527","123.870170593262","124.035537719727","128.576187133789","131.231216430664","131.720336914063","134.484756469727","131.031097412109","132.380325317383","133.9638671875","135.647705078125","137.754135131836","136.422317504883","132.775726318359","131.287475585938","","","","125.097213745117","","101.433547973633","101.833137512207","102.206123352051","101.936721801758","100.763229370117","99.2583618164063","100.561851501465","102.819801330566","97.9614181518555","","","","","","","","99.4897308349609","100.225616455078","101.454116821289","103.156517028809","103.264602661133","",
"Latin America & Caribbean","LCN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","103.9606","105.6758","105.3966","106.9258","107.6007","107.0056","106.7865","109.3923","110.9076","114.5129","115.3744","115.4402","115.9915","114.5121","115.7327","114.8407","121.6522","113.066","114.4031","112.4128","115.0017","111.8115","112.528","112.7412","113.1079","119.5967","119.7549","113.5439","120.5509","120.6","116.8659","117.6861","117.3258","115.9461","114.7377","114.2827","113.9351","113.9639","114.0954","114.5356","113.0811","113.9325","113.9488","109.5248","108.689","107.8495","107.9432","107.9381","107.8772","108.3746","",
"Least developed countries: UN classification","LDC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","38.87331","38.47456","41.34188","43.54553","43.96663","46.4272","48.67914","51.14639","53.18905","54.71095","56.67449","58.87747","59.86066","59.1982","59.74387","57.85836","58.06242","57.65074","60.2119","60.03215","59.47866","61.54116","61.63058","62.20672","63.32469","64.669","65.37185","68.51185","69.39188","70.16675","72.58239","75.05275","79.6223","83.10311","85.36724","88.69273","91.73518","93.6238","96.47047","97.44878","98.31053","99.73726","100.5756","100.93","101.3791","100.922","101.0611","101.2205","101.7717","102.0745","",
"Low income","LIC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","40.69712","40.53213","41.00192","41.94351","42.99864","44.35725","46.12952","48.38169","49.22504","50.27263","52.33044","53.80912","54.14593","54.07542","54.41966","53.41256","53.74936","53.30207","52.9798","51.93378","50.63202","52.49186","51.36403","51.57213","52.86089","55.00758","55.22605","59.8292","60.96653","61.69304","64.31154","67.2012","71.7977","75.50843","77.64467","81.74658","84.93664","87.26208","91.65576","92.75332","93.32413","94.11858","95.78914","95.97465","96.83209","96.21403","96.737","96.93498","97.2768","97.53248","",
"Liechtenstein","LIE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.385810852051","108.453407287598","102.46800994873","109.090911865234","106.337371826172","103.250480651855","106.521743774414","102.33740234375","105.408271789551","105.114250183105","","102.255638122559","104.803489685059","103.376907348633","102.866592407227","106.802719116211","","",
"Sri Lanka","LKA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","96.4900283813477","102.94815826416","","","","79.0630416870117","78.5715484619141","83.2734375","105.630302429199","","116.227241516113","119.582550048828","119.809387207031","118.931327819824","118.716529846191","119.437957763672","121.013473510742","105.50740814209","107.037498474121","108.213203430176","107.942848205566","107.982521057129","106.080757141113","105.552131652832","105.06324005127","107.793479919434","103.732139587402","","105.828170776367","","","106.930526733398","105.401161193848","102.491409301758","100.833396911621","99.2877883911133","98.4456787109375","97.6908493041992","96.6064834594727","94.0477600097656","98.2481307983398","97.5182189941406","98.7695083618164","99.4277725219727","100.189170837402","100.573432922363","100.375053405762","99.9026489257813","99.6180572509766","","",
"Lower middle income","LMC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","59.99062","60.1552","61.54897","63.78968","64.05019","65.27353","66.0492","68.45438","68.00852","69.65558","71.37989","73.43147","74.76577","75.6214","76.45873","76.24647","77.06774","76.56882","77.92061","79.02244","79.0962","80.32253","81.16771","83.31135","84.58095","84.16393","84.18236","85.03238","85.10712","85.9196","87.80468","88.32715","89.56045","96.12744","97.73073","99.29695","100.4772","101.7295","102.251","102.5638","103.0162","103.7328","105.303","107.3705","105.8709","105.6129","109.3562","108.0472","98.99627","99.11898","",
"Low & middle income","LMY","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","74.22423","74.38323","75.53989","78.4362","79.55595","83.1751","85.00734","85.41885","84.12187","84.83487","86.10751","87.2476","87.63024","87.73104","88.53481","89.27698","91.57439","91.04746","91.85359","92.14855","92.07466","92.00723","91.81779","92.10117","92.25344","92.44564","91.77458","91.6307","92.33749","92.90921","94.00626","95.14037","95.62237","98.53777","99.09204","99.54427","99.81897","100.7691","101.5697","101.762","101.8229","102.3544","103.3468","104.1536","102.7871","102.5243","104.71","104.2701","100.0697","100.4877","",
"Lesotho","LSO","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","104.320533752441","","100.363960266113","103.595916748047","117.317718505859","115.204490661621","111.709411621094","110.715286254883","108.785842895508","108.058578491211","108.071952819824","109.41104888916","112.106643676758","112.226356506348","110.784248352051","113.220176696777","111.338119506836","112.387390136719","113.389633178711","111.068778991699","109.394119262695","110.107696533203","107.536277770996","102.700080871582","104.199798583984","105.665718078613","104.072776794434","101.222717285156","100.934562683105","99.7308197021484","111.061569213867","113.04810333252","116.329292297363","122.49649810791","124.37052154541","126.27269744873","129.648513793945","123.784492492676","123.432876586914","122.688919067383","122.064819335938","119.98828125","118.525360107422","114.902153015137","114.037857055664","113.662940979004","114.697387695313","117.763313293457","","","",
"Late-demographic dividend","LTE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","98.51374","100.272","106.3159","108.5834","106.331","102.722","102.0129","102.8082","103.3101","102.4585","101.8666","102.9691","105.8671","112.5119","113.2151","115.1526","115.0269","115.9336","113.4606","112.6817","111.2539","109.9572","110.5933","108.527","105.494","107.5355","107.8821","109.0016","111.4252","110.0609","108.6606","106.7958","104.8071","102.8788","102.5459","102.7983","102.4649","101.3789","101.9468","102.9395","101.6805","99.64862","99.72987","101.1897","102.2545","102.8867","104.2277","",
"Lithuania","LTU","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","79.1135330200195","","","","","81.7455062866211","","","","","88.665771484375","88.7769775390625","91.7023010253906","91.8498229980469","97.4636688232422","98.8537902832031","99.3662414550781","98.9802322387695","101.94165802002","102.778961181641","102.391700744629","102.359466552734","102.244972229004","103.411911010742","102.421012878418","101.682769775391","100.64737701416","98.8288116455078","99.1929168701172","99.8295364379883","100.634971618652","101.571418762207","101.664329528809","101.435676574707","101.945960998535","102.751258850098","103.860160827637","104.282203674316","","",
"Luxembourg","LUX","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","118.400741577148","111.152587890625","110.176208496094","108.319267272949","109.71183013916","95.6322402954102","95.7511596679688","95.9299621582031","95.3309783935547","93.776969909668","89.7559204101563","88.8641128540039","89.9829711914063","88.5052871704102","87.7371673583984","","89.4833526611328","89.2984619140625","95.0082397460938","","","94.4303436279297","","","","","","","","100.434051513672","100.719650268555","99.938346862793","99.9636764526367","99.2941665649414","100.059379577637","100.886108398438","101.739326477051","101.512588500977","101.089599609375","","98.0850601196289","97.5659713745117","97.3150863647461","97.112060546875","97.6523971557617","98.9190673828125","100.630950927734","101.996208190918","101.985328674316","","",
"Latvia","LVA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.326766967773","97.0829467773438","95.9314117431641","96.3462371826172","89.0545196533203","84.6051025390625","83.3979263305664","88.1941833496094","93.0915222167969","95.2998580932617","99.2088775634766","100.62963104248","102.168823242188","102.557670593262","103.390739440918","103.993263244629","103.547149658203","103.065879821777","102.424537658691","101.714302062988","101.350631713867","101.942497253418","101.513732910156","100.536979675293","100.057746887207","99.7765884399414","99.430793762207","99.2382736206055","99.4659881591797","99.8606491088867","","",
"Macao SAR, China","MAC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","56.9375915527344","58.8211402893066","59.3811302185059","56.6024208068848","","","","","","","","","","","","","","","","111.616271972656","103.605781555176","102.318138122559","102.602310180664","","","","","","100.139991760254","101.788879394531","100.695510864258","100.038352966309","97.7299880981445","97.335563659668","96.7806167602539","96.5824127197266","97.334587097168","97.1968307495117","94.5613403320313","93.998908996582","94.0023193359375","93.669792175293","94.5016937255859","96.9536437988281","98.5230484008789","100.795799255371","100.804901123047","100.06884765625","100.28328704834","",
"St. Martin (French part)","MAF","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","33.5188293457031","34.8810005187988","36.148609161377","37.6816101074219","39.5399284362793","43.166088104248","46.2574501037598","49.6345710754395","53.1363983154297","56.4110908508301","59.9491500854492","63.8748016357422","67.3681793212891","67.0566101074219","61.086971282959","60.4169006347656","58.2293510437012","56.0769195556641","53.5307083129883","54.2491989135742","51.9432411193848","53.2759704589844","55.9696502685547","59.2430801391602","62.5839004516602","65.6396331787109","68.251708984375","72.2141036987305","78.8678436279297","85.2686614990234","90.9795837402344","96.7352981567383","99.8248901367188","100.391021728516","100.661987304688","100.51383972168","102.628158569336","102.744758605957","103.300483703613","106.275100708008","107.73722076416","108.006828308105","107.758712768555","107.4267578125","106.644721984863","107.730697631836","109.779922485352","111.513252258301","112.72940826416","",
"Monaco","MCO","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","82.0651702880859","","","","","83.7193984985352","","","87.5542373657227","89.5309066772461","93.0795364379883","93.1399536132813","91.9567489624023","91.2038269042969","94.8210678100586","","","","99.8564071655273","100.945899963379","99.3605194091797","99.2232818603516","99.2290191650391","99.5094604492188","97.1975402832031","96.1186676025391","93.6225509643555","93.0048980712891","92.7473220825195","93.3463287353516","93.2076263427734","93.6847076416016","93.8013076782227","92.8593215942383","91.9316329956055","91.38623046875","91.0909271240234","90.6465072631836","88.3090515136719","",
"Madagascar","MDG","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","79.3517532348633","82.4819793701172","82.4557037353516","79.9795532226563","86.1952819824219","83.1505813598633","106.776458740234","115.763168334961","115.535346984863","124.906478881836","134.348663330078","130.666259765625","118.68578338623","","109.895126342773","","","93.1432189941406","93.9192428588867","90.9374008178711","93.438850402832","83.9256820678711","83.1581192016602","82.101692199707","83.1240463256836","84.3864974975586","","91.2470321655273","94.0596008300781","99.4547500610352","100.517440795898","101.251083374023","115.707397460938","131.610763549805","135.825439453125","135.68342590332","136.956497192383","139.918365478516","147.61198425293","142.403137207031","142.052383422852","143.046524047852","143.352752685547","145.047424316406","147.294296264648","143.953247070313","","143.057144165039","135.216827392578","",
"Maldives","MDV","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.608009338379","121.646293640137","124.145393371582","121.219459533691","120.864639282227","117.720596313477","126.888328552246","128.020782470703","128.195571899414","125.842697143555","123.274948120117","122.619049072266","121.334030151367","116.052848815918","114.822959899902","111.219528198242","109.300071716309","108.63272857666","","","","","","100.024513244629","99.6328735351563","98.0793075561523","98.3951721191406","99.3415603637695","",
"Middle East & North Africa","MEA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","54.85586","54.81387","57.29341","59.03017","59.87133","62.67002","65.44716","67.49795","69.00577","69.72259","72.78545","73.10216","75.18494","76.61381","78.38689","79.03823","80.48371","81.98042","82.65705","83.4025","84.98114","85.82735","84.5741","85.16747","86.86735","85.92506","86.2108","87.58752","88.59565","89.826","91.07989","92.78701","94.32922","95.53341","96.04313","96.0276","96.82722","97.92732","98.70162","99.51803","100.4873","100.2792","102.853","104.013","102.7119","102.6891","102.6075","102.5082","102.6921","102.8728","",
"Mexico","MEX","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","100.327491760254","100.627227783203","","106.553367614746","104.480308532715","105.516387939453","110.386833190918","110.165908813477","117.138229370117","119.928108215332","121.004669189453","120.885780334473","119.540328979492","119.165878295898","117.584381103516","116.524307250977","115.24829864502","113.21949005127","112.220970153809","110.33455657959","109.709823608398","109.21549987793","108.66960144043","107.717338562012","107.570739746094","106.842086791992","106.695457458496","106.561363220215","106.974456787109","107.619041442871","107.919952392578","108.405326843262","108.561302185059","108.122421264648","107.598243713379","107.070419311523","107.66877746582","108.320953369141","109.561187744141","109.838417053223","109.890098571777","109.915298461914","109.007751464844","107.700401306152","106.471862792969","106.333168029785","106.034690856934","105.360710144043","","",
"Marshall Islands","MHL","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7693328857422","","","118.634788513184","111.734848022461","116.761108398438","126.510551452637","110.500137329102","103.365760803223","101.380523681641","97.4216918945313","","93.2241897583008","","","","86.4642105102539","84.5650787353516","","","78.0849609375","",
"Middle income","MIC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","77.42175","77.56974","78.77387","81.83099","82.95216","86.7526","88.58631","88.804","87.31262","88.01291","89.23132","90.36893","90.79604","90.95549","91.85879","92.83866","95.4123","94.99093","96.00459","96.52652","96.66773","96.43144","96.4012","96.74536","96.80329","96.78648","96.01711","95.36587","96.11263","96.76865","97.80649","98.88601","98.96084","101.8579","102.183","102.1839","102.0888","102.8856","103.1701","103.2598","103.272","103.7948","104.698","105.6366","103.8996","103.7207","106.2442","105.7013","100.6223","101.0798","",
"North Macedonia","MKD","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8310775756836","95.4772796630859","96.6592178344727","97.8993377685547","97.7704086303711","97.2632064819336","96.949348449707","95.9206085205078","94.9374694824219","94.7690963745117","92.4412231445313","92.1946716308594","92.540657043457","91.4519119262695","91.1062927246094","86.9776306152344","86.6065216064453","86.7091598510742","","86.5328826904297","90.5599670410156","90.9867324829102","94.0487365722656","","97.0632629394531","98.0673065185547","","",
"Mali","MLI","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","16.9228706359863","17.742790222168","19.1205806732178","18.8802299499512","18.6769008636475","18.9860897064209","19.7967300415039","20.2079792022705","20.7150001525879","20.4037895202637","19.4986400604248","19.2702903747559","19.0001792907715","18.2102603912354","18.0648498535156","17.6532802581787","17.5873603820801","17.6465606689453","20.4706001281738","20.4351005554199","20.9029903411865","22.2957592010498","25.4035396575928","28.423059463501","31.8533000946045","34.2701606750488","38.1869583129883","42.7196388244629","46.6567687988281","49.3138008117676","52.8004684448242","56.7447509765625","58.4817199707031","61.7386283874512","64.9591064453125","68.393310546875","71.3130493164063","73.828483581543","75.6700668334961","76.950439453125","78.2716217041016","75.4219512939453","","72.4048233032227","71.5373992919922","72.2921676635742","75.638313293457","71.602668762207","","",
"Malta","MLT","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","104.972290039063","100.166442871094","96.0440902709961","95.2958221435547","94.6950836181641","97.7232818603516","107.278099060059","109.17733001709","111.00904083252","107.70654296875","105.582412719727","103.998970031738","100.214393615723","101.759819030762","101.965347290039","103.835876464844","103.448280334473","103.894859313965","105.109916687012","105.24723815918","105.104461669922","101.962768554688","102.353218078613","102.510513305664","101.323822021484","103.813873291016","105.329231262207","107.03636932373","107.53784942627","107.31266784668","106.338912963867","104.436790466309","102.245162963867","102.050552368164","98.9543380737305","101.042572021484","100.67024230957","100.803337097168","96.8717422485352","101.882392883301","101.81990814209","100.834579467773","101.972396850586","103.563888549805","104.331596374512","105.09619140625","105.103507995605","107.047912597656","","",
"Myanmar","MMR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","77.6356201171875","77.4873123168945","77.1026229858398","76.9135818481445","","76.5144500732422","76.2469863891602","78.0641021728516","","","84.5254287719727","88.1360397338867","89.3782501220703","89.4914932250977","88.1119537353516","89.5665512084961","93.548698425293","93.0907516479492","95.0026473999023","87.9452972412109","98.1290664672852","106.564666748047","107.684432983398","108.710441589355","103.114013671875","","","","93.3224182128906","96.7990264892578","96.0447692871094","96.5766372680664","98.4471282958984","98.5353012084961","98.178108215332","97.2807388305664","","98.626350402832","97.1271286010742","97.6198806762695","","","","100.343910217285","","107.150932312012","109.118698120117","109.736061096191","","",
"Middle East & North Africa (excluding high income)","MNA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","54.53086","54.49409","57.1318","58.99811","59.91388","62.90305","65.85787","68.02753","69.66105","70.46926","73.74366","74.05559","76.26521","77.722","79.53814","80.11899","81.58182","83.15897","83.77979","84.52314","86.22138","87.17104","85.60256","86.0203","87.68785","86.40682","86.55017","87.94233","88.93473","90.16473","91.40705","93.13162","94.69334","95.82221","96.15474","95.8914","96.62017","97.63079","98.33283","99.08944","99.88808","99.60973","102.1368","103.0866","101.4214","101.7241","102.2975","102.558","102.7724","102.9039","",
"Montenegro","MNE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.269218444824","109.069702148438","113.694618225098","117.467216491699","120.067436218262","122.622947692871","115.778869628906","110.63159942627","99.4904174804688","98.7039337158203","","","95.5270919799805","95.2294769287109","98.1167221069336","97.5909423828125","100.642028808594","",
"Mongolia","MNG","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","101.902542114258","100.478469848633","","104.112510681152","103.183418273926","100.68660736084","100.653106689453","99.7468490600586","100.422119140625","99.5886764526367","99.5533218383789","99.5650329589844","100.258827209473","","","","99.7292785644531","91.8625793457031","81.1051483154297","82.0790100097656","88.543327331543","94.3820495605469","93.7540130615234","95.6492080688477","97.3457412719727","99.693603515625","102.08154296875","102.751098632813","105.544960021973","108.251243591309","97.9719467163086","100.729286193848","99.7124710083008","102.808311462402","113.551399230957","124.293479919434","120.593559265137","115.114028930664","107.128280639648","100.301376342773","99.4393615722656","101.782440185547","101.759773254395","102.789619445801","","",
"Northern Mariana Islands","MNP","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","29.7998199462891","","","","87.3159790039063","91.3820114135742","93.9169616699219","","89.6846771240234","81.3672027587891","73.7140121459961","77.4235000610352","78.3489837646484","77.669792175293","63.1791687011719","57.4897613525391","56.5649108886719","56.9101486206055","53.7836990356445","52.0635108947754","51.540210723877","52.9218597412109","56.3262405395508","","","55.3994789123535","60.068531036377","65.3486175537109","71.2985229492188","74.6760482788086","","84.6548690795898","91.3164367675781","94.2198486328125","100.008071899414","104.250411987305","105.094711303711","105.944160461426","102.279716491699","101.22509765625","102.385536193848","102.501892089844","103.42977142334","104.136352539063","103.626197814941","108.413452148438","112.374610900879","",
"Mauritania","MRT","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","8.01708030700684","8.52194976806641","","","","14.0301103591919","15.9605398178101","18.2407608032227","20.9218807220459","","24.7617092132568","29.4250106811523","30.6457004547119","33.6404991149902","34.9791107177734","37.944751739502","39.2835388183594","41.0816688537598","40.3135986328125","38.8803405761719","41.5619583129883","46.5759582519531","54.2537612915039","60.2639389038086","63.9979705810547","68.5604629516602","74.0213470458984","77.7184677124023","80.9045104980469","81.642219543457","81.0423278808594","83.9496002197266","87.0613632202148","94.2447509765625","95.2028732299805","97.4525985717773","99.1457901000977","95.3279266357422","100.971008300781","101.961906433105","100.870002746582","101.427421569824","101.397201538086","103.14436340332","107.044700622559","99.7791976928711","99.8076400756836","102.752449035645","103.547073364258","",
"Mauritius","MUS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","95.0634536743164","95.5233535766602","98.0458221435547","99.325080871582","100.924980163574","103.429359436035","102.219390869141","100.937812805176","98.6088104248047","92.8794174194336","91.2173309326172","97.9993209838867","100.618583679199","103.737693786621","103.118797302246","108.74284362793","113.492042541504","114.677268981934","112.549217224121","111.710166931152","112.367057800293","111.404243469238","108.08814239502","105.753318786621","104.566192626953","104.734169006348","105.612823486328","106.094383239746","106.13208770752","105.3447265625","104.09651184082","102.089027404785","101.475517272949","101.412017822266","101.935241699219","103.108528137207","103.782768249512","103.527442932129","103.489936828613","102.925819396973","103.05451965332","103.415626525879","103.385383605957","102.830932617188","103.509330749512","103.837417602539","103.379638671875","102.435218811035","102.485687255859","100.81175994873","",
"Malawi","MWI","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","36.6103401184082","40.1378402709961","45.2993583679199","50.327018737793","51.6265182495117","51.7090797424316","50.8461494445801","51.6505699157715","55.2514610290527","56.3947982788086","60.4368209838867","57.8071212768555","53.814338684082","55.2778282165527","55.8030395507813","57.858039855957","57.834789276123","63.8470115661621","69.2158889770508","72.3508605957031","87.1260681152344","96.5061111450195","103.956230163574","148.309555053711","144.048843383789","","","132.431259155273","135.845199584961","140.231826782227","136.834884643555","","133.348175048828","131.024185180664","131.032836914063","127.770652770996","134.391540527344","132.821243286133","140.187973022461","142.297225952148","142.954574584961","148.245422363281","148.771484375","147.881210327148","146.442047119141","147.762054443359","143.098617553711","146.957763671875","",
"Malaysia","MYS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","83.6999435424805","","","","","92.8819427490234","","","","","95.2046279907227","95.106201171875","95.3931732177734","95.9081726074219","95.6644287109375","95.7994003295898","","94.2975387573242","94.3754425048828","94.2222290039063","94.1615905761719","95.2092208862305","96.5931777954102","97.250129699707","97.4963607788086","97.5725708007813","97.8293533325195","","95.8619079589844","95.081787109375","98.7162933349609","98.05615234375","96.5836486816406","97.2937622070313","99.70458984375","100.0107421875","98.8124008178711","98.2332382202148","98.3841094970703","99.1055068969727","100.209861755371","101.638961791992","103.279922485352","105.153091430664","104.761512756348","104.127029418945","105.67064666748","106.006378173828","","","",
"North America","NAC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","99.84112","99.72227","101.4631","99.22226","98.76024","99.37474","100.7835","101.1328","102.5743","103.9588","105.5422","104.2813","103.529","102.7658","102.4622","103.3211","102.8248","103.1918","103.5158","103.0787","100.011","101.1452","100.2703","101.0085","100.7217","100.915","102.2302","102.5651","102.8597","102.1271","99.74273","99.50912","98.52548","99.18621","99.71953","100.5046","101.2586","101.3697","101.2032","101.2974","",
"Namibia","NAM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.004753112793","118.99144744873","123.62190246582","122.672393798828","120.603256225586","122.337730407715","119.559700012207","118.214599609375","117.755088806152","117.147201538086","114.07177734375","113.82495880127","114.42041015625","115.302833557129","114.936477661133","112.624839782715","112.046783447266","111.130020141602","112.592437744141","112.167419433594","112.424949645996","112.932708740234","","116.384162902832","118.430198669434","","","","121.838752746582","122.1357421875","","",
"New Caledonia","NCL","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","8.25866031646729","8.58364963531494","8.95296001434326","9.66415977478027","10.3019199371338","11.7323303222656","12.8631496429443","13.811429977417","14.894229888916","15.6965999603271","16.6958103179932","17.0439395904541","17.231819152832","16.8744201660156","16.5805606842041","17.7868499755859","18.2542400360107","17.8516006469727","18.8239803314209","19.3789405822754","20.1381893157959","19.8092498779297","20.0860195159912","20.0103492736816","21.2194404602051","21.4412994384766","22.3737602233887","22.8266201019287","24.52712059021","25.985050201416","28.5891990661621","32.0214309692383","34.9008598327637","38.3067588806152","40.2011909484863","41.0329284667969","43.4788398742676","48.0248794555664","51.869930267334","55.9331092834473","59.8071098327637","62.064998626709","62.9155082702637","63.750358581543","65.5629272460938","67.5259704589844","69.2430801391602","","62.0083503723145","",
"Nigeria","NGA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","30.5365200042725","34.4255599975586","38.4599113464355","40.6505393981934","","","39.8703117370605","51.7582511901855","66.9838409423828","78.4246978759766","83.5844192504883","91.2990264892578","99.2584991455078","98.6540908813477","97.7349166870117","95.0304718017578","84.1204223632813","80.9248809814453","73.6025619506836","75.9643325805664","75.9774627685547","76.3160934448242","80.5196533203125","83.4757308959961","83.9318618774414","80.9349136352539","72.4805297851563","","","83.906379699707","88.1953506469727","87.0865325927734","88.499382019043","90.1969528198242","91.6523818969727","92.6057815551758","94.2854232788086","87.3768920898438","79.0675277709961","80.6366882324219","80.9638519287109","87.4589996337891","90.862548828125","92.8958511352539","89.427131652832","","82.1773300170898","","","","",
"Nicaragua","NIC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","68.0608520507813","70.9424591064453","70.6484603881836","72.1967697143555","","74.6860198974609","77.0770416259766","76.4403076171875","75.3755569458008","80.091552734375","88.6157836914063","","89.1299133300781","91.0099868774414","87.5608596801758","91.7685623168945","88.3274917602539","90.3723831176758","90.9234771728516","87.6090927124023","89.5135803222656","92.7007522583008","94.3356018066406","96.9461288452148","99.0376129150391","98.3899688720703","97.7050933837891","99.2843933105469","99.5309677124023","104.158340454102","105.073059082031","108.511688232422","114.641616821289","115.219886779785","117.533081054688","118.586532592773","122.964546203613","122.584342956543","122.111801147461","","120.122222900391","","","","","","","","","","",
