Country,ISO_Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sao Tome & Principe,STP,0,0,0,0,0,0,0,0,0,0,6.26280379,6.358951108,6.520168653,6.613807554,6.764467874,6.783404169,6.798890421,7.001944887,6.973462609,6.998245422,7.141932156,7.200818623,7.363291177,7.485939352,7.375170957,7.444325195,7.50164154,7.601470787
Somalia,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,BLZ,7.752258475,7.888665129,7.949082791,7.96558913,8.00516115,8.006978621,7.990559474,8.003845976,8.02812243,8.120984986,8.132839565,8.167816857,8.202582858,8.243360323,8.264412875,8.331801664,8.355259326,8.390343617,8.339617945,8.359571508,8.39468421,8.413081074,8.42694085,8.456509139,8.471349369,8.480198013,8.494452001,8.493870144
Afghanistan,AFG,0,0,0,0,0,0,0,0,0,0,0,5.189766272,5.250616634,5.353667476,5.489066994,5.57493985,5.88525155,5.898967455,6.08239249,6.297667252,6.382091375,6.464388095,6.45702947,6.419761496,6.360380382,6.304865736,6.321311317,6.261802477
Iran,IRN,0,0,6.972894432,7.078077045,7.358356451,7.566727587,7.497948311,7.452306952,7.471304274,7.420584576,7.554550766,7.555737084,7.720433359,7.921607742,8.085194469,8.235985539,8.497942327,8.651254475,8.649965192,8.794773554,8.959492335,8.978136765,8.702564173,8.627934024,8.497873131,8.566635494,8.61618944,0
Mongolia,MNG,6.977874747,6.375541265,5.827539003,6.006291182,6.448762946,6.364597293,6.225734913,6.168217993,6.098063372,6.161664805,6.261597228,6.348426569,6.471098617,6.682081887,6.90658596,7.196095895,7.398006873,7.666953842,7.44679543,7.879780735,8.231524726,8.378364805,8.381619922,8.332915895,8.273484411,8.205259613,8.20778822,8.327239511
Bosnia Herzegovina,BIH,0,0,0,5.765231964,6.189242653,6.606783295,6.890407522,7.005236721,7.132295663,7.291503934,7.333555432,7.478282649,7.70739797,7.942717503,7.999880609,8.136375016,8.341260856,8.535216265,8.458441096,8.441503182,8.535534348,8.471910448,8.543132735,8.581038043,8.461104744,8.516129254,8.593152105,8.711473126
Angola,AGO,6.76353003,6.486712094,6.089499813,5.795064232,5.984388196,6.258900175,6.242797465,6.048774647,5.960449298,6.322271333,6.26783323,6.771356341,6.890569342,7.135340189,7.550883272,7.863099965,8.046227704,8.314082979,8.046479155,8.185317836,8.437168556,8.537014604,8.566912893,8.59571052,8.334946756,8.162251854,8.317720497,8.098535441
Lesotho,LSO,6.001902605,6.144774389,6.128077097,6.156643742,6.268527633,6.192632022,6.228709141,6.141620959,6.113521012,6.07876169,6.005380553,5.945918321,6.352026022,6.624570793,6.73674517,6.807496618,6.76131768,6.785545469,6.792340368,7.036390946,7.176781966,7.133851429,7.084824112,7.109334406,7.049376211,6.950402607,7.047586065,7.108149015
Sudan,SDN,6.069533997,5.562642184,5.769837085,6.108604473,6.159968981,5.705663805,5.937416608,5.87254708,5.79322271,5.903105374,5.94807676,6.036083742,6.183828706,6.351421221,6.535545371,6.808277145,7.028565151,7.17360044,7.059443173,7.245282298,7.270850873,7.284748607,7.350662796,7.444248419,7.554721734,7.16955107,7.013797167,6.435937609
Suriname,SUR,6.989312001,6.868841183,6.90947029,7.238210136,7.355776572,7.561059003,7.620633912,7.789777015,7.551935257,7.60701389,7.467690085,7.726530671,7.867624939,8.00842855,8.186082011,8.555974779,8.656043366,8.829368405,8.910368301,9.018670882,9.019563924,9.127068408,9.148702508,9.156096159,9.055086071,8.619581692,8.635295432,8.700135067
Iraq,IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.238470611,7.525921339,7.772000764,8.065563085,8.441738986,8.256851523,8.446186957,8.707068737,8.82996204,8.864542431,8.82743946,8.515151724,8.471510758,8.55743036,8.67148664
Palestine,PSE,0,0,0,7.09139392,7.190346558,7.183466044,7.236458105,7.289641959,7.312881781,7.297207428,7.197100863,7.052909157,7.137038798,7.198606617,7.282890295,7.273412947,7.362368202,7.527196991,7.585881692,7.763924807,7.899225411,7.949452015,8.026272278,8.021854293,7.995593653,8.030829634,8.087789597,8.070551852
Tunisia,TUN,7.346898134,7.49504756,7.415100079,7.463451701,7.588779419,7.656141448,7.699935385,7.737491088,7.777620531,7.701574067,7.720037785,7.759790557,7.923136061,8.042822505,8.068780885,8.12267809,8.23635432,8.368033076,8.325660409,8.328928333,8.358121243,8.331508848,8.348230781,8.367642554,8.25885981,8.215528707,8.155140596,8.142874679
Lao,LAO,5.458581739,5.523874875,5.660857462,5.786716571,5.896823049,5.936026219,5.84621148,5.516806274,5.626936856,5.784400396,5.789782503,5.768513221,5.893910739,6.035310375,6.164599691,6.381194348,6.565750507,6.802754334,6.855044066,7.039309022,7.228650656,7.366062903,7.509699645,7.60006972,7.666086926,7.744483397,7.793110898,7.840897829
Djibouti,DJI,6.635961413,6.655777912,6.624755811,6.672073787,6.671465404,6.64313889,6.634153639,6.627726106,6.640994339,6.644018973,6.66045763,6.673790234,6.707921225,6.760683035,6.807636279,6.874889697,6.959137939,7.109762513,7.144654033,7.202861273,7.280382394,7.35195422,7.746183406,7.809674368,7.885697401,7.93815905,7.977413706,8.05257956
South Sudan,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.420274915,7.198843108,7.336746911,7.324096965,7.073049208,7.484070472,7.187521281,7.020772606,0,0,0
Argentina,ARG,8.654405857,8.828133328,8.849243966,8.920407726,8.910411376,8.951745087,9.013489031,9.022745624,8.958634808,8.950027132,8.882998347,7.860726635,8.11665775,8.361175752,8.538925588,8.685924828,8.888128732,9.107296404,9.014950253,9.2482106,9.461010697,9.479043299,9.4788591,9.420179673,9.531630834,9.456437852,9.58821935,9.365971352
Barbados,BRB,8.950915146,8.915202768,8.964365897,9.002277769,9.028326683,9.088283486,9.139470234,9.255253009,9.297842298,9.329744676,9.324487857,9.337979888,9.367297603,9.434486022,9.534059611,9.629015046,9.72738986,9.746399855,9.67316704,9.683860996,9.708588421,9.695821073,9.708151488,9.710453152,9.712634097,9.735078756,9.763732598,9.783869967
Brazil,BRA,8.287878158,7.862081359,7.934230159,8.160692944,8.465524148,8.54988567,8.572061764,8.534473468,8.154319857,8.229445317,8.057313729,7.94777867,8.029729373,8.199041572,8.474376936,8.680410687,8.902187637,9.086026155,9.059275052,9.331339831,9.491421645,9.423031422,9.417380954,9.402000539,9.084096757,9.072238171,9.20285102,9.105116986
Chili,CHL,7.938646063,8.116779457,8.170517686,8.30008562,8.538421626,8.584815227,8.656150253,8.60274328,8.508712912,8.532062419,8.428273323,8.399816437,8.470638718,8.731474082,8.935709444,9.155308545,9.259354751,9.282798668,9.23101583,9.457827955,9.591324262,9.638971812,9.670479305,9.593627814,9.515924136,9.529055483,9.615763485,9.67563256
Costa Rica,CRI,7.713719248,7.861350475,7.947371056,8.011761112,8.085584392,8.070452446,8.124199888,8.183080616,8.203455321,8.235591267,8.28013772,8.300193702,8.325943769,8.386034004,8.445659557,8.556705034,8.711408596,8.833328458,8.818848805,9.004780459,9.11843696,9.201623486,9.258185454,9.263611137,9.332481501,9.364472987,9.377093583,9.401963074
Cuba,CUB,7.731144746,7.629054158,7.636797874,7.87274352,7.93549338,7.734964441,7.744199968,7.754252382,7.847334631,7.91830057,7.950762541,8.006115951,8.070009986,8.130268753,8.239240909,8.451815098,8.558088669,8.596239357,8.617883483,8.653532723,8.722534308,8.779145234,8.830208582,8.872535141,8.948197633,8.994767576,9.052658042,9.084983351
El Salvador,SLV,6.890792249,6.978503584,7.103898428,7.230351422,7.368408743,7.429393823,7.483715383,7.542404134,7.565598283,7.601671169,7.636414304,7.661104822,7.700519944,7.731242697,7.795057685,7.875431059,7.932418837,7.983915964,7.958045165,8.000766145,8.09133532,8.139844507,8.16323783,8.185640647,8.217594516,8.244332384,8.271358429,8.310823039
Panama,PAN,7.938781417,8.046255128,8.11370197,8.157414122,8.158950166,8.169011286,8.227182935,8.287696259,8.314493228,8.309018174,8.305587814,8.325122237,8.358737367,8.432104172,8.500436579,8.584645331,8.726834917,8.875465289,8.932759176,8.997398167,9.144013744,9.280079437,9.383379617,9.456893375,9.520051119,9.57108448,9.625778623,9.654550034
Paraguay,PRY,7.384859251,7.384121955,7.372352514,7.430615793,7.548079766,7.602244518,7.597799039,7.502734913,7.434912947,7.416742365,7.355675423,7.170774272,7.219214729,7.426249725,7.519493789,7.728015188,7.998612744,8.304391943,8.195491231,8.379294548,8.579785525,8.553155308,8.687245262,8.716526431,8.595394918,8.579117715,8.644808754,8.666591273
Saint Lucia,LCA,8.385660816,8.466959799,8.47120305,8.500917182,8.555416926,8.575549174,8.583043602,8.654151543,8.69074695,8.691205521,8.638158229,8.638783465,8.724357166,8.793589192,8.846327349,8.944951203,8.983444251,9.042713671,9.004280743,9.052564808,9.103137791,9.114578031,9.146181764,9.19460886,9.219686536,9.245882607,9.309954458,9.337667848
Trinidad & Tobago,TTO,8.370668029,8.389019361,8.230781554,8.283818746,8.354461151,8.429447906,8.42383158,8.474314693,8.59176969,8.769532711,8.845028405,8.861218376,9.083404368,9.239297577,9.419566173,9.554107071,9.713529599,9.961950073,9.582878744,9.722166818,9.853989971,9.860445232,9.910645099,9.916939635,9.814093576,9.691342506,9.695121351,9.748581518
Uruguay,URY,8.182638839,8.314472637,8.459774079,8.604995979,8.697029305,8.751089249,8.899710807,8.950742717,8.88879253,8.835650025,8.745834546,8.316520095,8.195388316,8.323743533,8.56158088,8.680645964,8.85744563,9.115048886,9.153974492,9.391996427,9.563577095,9.627179527,9.739418847,9.731035508,9.655908129,9.641287637,9.759741158,9.757187565
Bhutan,BTN,6.14782088,6.151026933,6.090596559,6.232691738,6.3401083,6.370550015,6.49727088,6.504158859,6.586343697,6.576731137,6.639139102,6.739940327,6.869115177,6.973937863,7.113501836,7.193659745,7.471466991,7.511059386,7.506159489,7.722315849,7.8490342,7.839504274,7.813071737,7.883150264,7.920324525,7.98294983,8.097601178,8.084325373
Qatar,QAT,9.55565149,9.644357908,9.565982947,9.584940117,9.670907119,9.760622558,9.957252195,9.830569967,9.986159108,10.30815624,10.25826505,10.3160891,10.44922911,10.64839261,10.84847447,10.99423825,11.08861009,11.2927085,10.9868922,11.11844718,11.31945698,11.35130199,11.35100531,11.33688647,11.05150912,10.95366318,11.02295415,11.13886868
Vanuatu,VUT,7.13341688,7.142075858,7.07105214,7.197362371,7.237753981,7.26386137,7.288169367,7.295538428,7.29877932,7.2934069,7.217526345,7.21095594,7.365523386,7.488901706,7.54286361,7.625409131,7.782645776,7.903078113,7.882170812,7.995258461,8.09087323,8.049775084,8.046944117,8.035362555,7.938067259,7.968960927,8.033449623,8.037770027
Azerbaijan,AZE,7.097745269,6.51641718,6.272525363,6.078139526,5.984435189,6.014230317,6.225674192,6.331336419,6.352443485,6.484783977,6.556329169,6.637363711,6.784054263,6.951781139,7.364168469,7.813220352,8.25620183,8.625976527,8.507202408,8.672966403,8.880403505,8.922164131,8.97154458,8.973517832,8.612559803,8.263780809,8.330162094,8.46375902
Georgia,GEO,7.181341472,6.629658518,6.309946537,6.253475263,6.360156334,6.535291217,6.693363675,6.74701799,6.512544257,6.619951231,6.687096655,6.74936482,6.917713511,7.173994707,7.404133604,7.598929078,7.876772753,8.109145515,7.945437614,8.081257312,8.299470746,8.394306257,8.438960419,8.463621163,8.297589852,8.309472565,8.379539241,8.460154536
Kosovo,XKX,0,0,0,0,0,0,0,0,0,6.991878022,7.306773674,7.253847231,7.401295206,7.643261189,7.672043016,7.712947553,7.895803248,8.087892336,8.073930918,8.097595926,8.227342116,8.187801134,8.266489927,8.313933322,8.189529188,8.237480265,8.305388662,8.393875592
Myanmar,MMR,0,0,0,0,0,0,0,0,0,5.250209687,4.921208834,4.956406222,5.381694902,5.38263224,5.500777891,5.684134652,6.008146352,6.458571892,6.599116483,6.886584379,7.070080275,7.061157961,7.058183129,7.132354382,7.16040364,7.144049056,7.163592452,7.257127962
Papua New Guinea,PNG,6.686450394,6.808210023,6.91289441,6.990525169,6.79545254,6.877391224,6.809436125,6.520469828,6.410638693,6.400567866,6.245495353,6.198141888,6.342555198,6.426548161,6.618987813,7.136466415,7.245617394,7.422344283,7.394070399,7.575252554,7.786098913,7.934039379,7.912017293,7.979607257,7.89332786,7.827891191,7.899246942,7.908528783

